tile_id,image_path,mask_path,klass,source,source_record,source_class,scene_stem,geographic_component_id,oil_fraction,invalid_pixel_fraction,split,mean_value,dark_fraction,published_partition,raw_image_path,raw_mask_path
trujillo_part1_oil_01264_y1120_x1120,data/tiles/images/trujillo_part1_oil_01264_y1120_x1120.npy,data/tiles/masks/trujillo_part1_oil_01264_y1120_x1120.npy,oil,trujillo,trujillo_part1,oil,01264,component_0073,0.414306640625,0.0,train,0.41556376218795776,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01264.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01264.tif
trujillo_part1_oil_01264_y1120_x1344,data/tiles/images/trujillo_part1_oil_01264_y1120_x1344.npy,data/tiles/masks/trujillo_part1_oil_01264_y1120_x1344.npy,oil,trujillo,trujillo_part1,oil,01264,component_0073,0.3462371826171875,0.0,train,0.4192604422569275,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01264.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01264.tif
trujillo_part1_oil_01264_y1344_x0000,data/tiles/images/trujillo_part1_oil_01264_y1344_x0000.npy,data/tiles/masks/trujillo_part1_oil_01264_y1344_x0000.npy,oil,trujillo,trujillo_part1,oil,01264,component_0073,0.12066650390625,0.0,train,0.5431603193283081,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01264.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01264.tif
trujillo_part1_oil_01265_y0896_x0000,data/tiles/images/trujillo_part1_oil_01265_y0896_x0000.npy,data/tiles/masks/trujillo_part1_oil_01265_y0896_x0000.npy,oil,trujillo,trujillo_part1,oil,01265,component_0073,0.056640625,0.0,,0.510420560836792,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01265.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01265.tif
trujillo_part1_oil_01265_y0896_x0224,data/tiles/images/trujillo_part1_oil_01265_y0896_x0224.npy,data/tiles/masks/trujillo_part1_oil_01265_y0896_x0224.npy,oil,trujillo,trujillo_part1,oil,01265,component_0073,0.0997161865234375,0.0,train,0.46424007415771484,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01265.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01265.tif
trujillo_part1_oil_01267_y0672_x0896,data/tiles/images/trujillo_part1_oil_01267_y0672_x0896.npy,data/tiles/masks/trujillo_part1_oil_01267_y0672_x0896.npy,oil,trujillo,trujillo_part1,oil,01267,component_0013,0.2249908447265625,0.0,train,0.34131553769111633,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01267.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01267.tif
trujillo_part1_oil_01268_y1120_x0896,data/tiles/images/trujillo_part1_oil_01268_y1120_x0896.npy,data/tiles/masks/trujillo_part1_oil_01268_y1120_x0896.npy,oil,trujillo,trujillo_part1,oil,01268,component_0001,0.574432373046875,0.0,train,0.2982536554336548,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01268.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01268.tif
trujillo_part1_oil_01270_y1344_x0224,data/tiles/images/trujillo_part1_oil_01270_y1344_x0224.npy,data/tiles/masks/trujillo_part1_oil_01270_y1344_x0224.npy,oil,trujillo,trujillo_part1,oil,01270,component_0001,0.2166595458984375,0.0,train,0.4068542718887329,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01270.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01270.tif
trujillo_part1_oil_01270_y1344_x0448,data/tiles/images/trujillo_part1_oil_01270_y1344_x0448.npy,data/tiles/masks/trujillo_part1_oil_01270_y1344_x0448.npy,oil,trujillo,trujillo_part1,oil,01270,component_0001,0.4953765869140625,0.0,,0.2678815722465515,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01270.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01270.tif
trujillo_part1_oil_01271_y1120_x0672,data/tiles/images/trujillo_part1_oil_01271_y1120_x0672.npy,data/tiles/masks/trujillo_part1_oil_01271_y1120_x0672.npy,oil,trujillo,trujillo_part1,oil,01271,component_0001,0.84478759765625,0.0,,0.20739606022834778,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01271.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01271.tif
trujillo_part1_oil_01272_y0896_x1344,data/tiles/images/trujillo_part1_oil_01272_y0896_x1344.npy,data/tiles/masks/trujillo_part1_oil_01272_y0896_x1344.npy,oil,trujillo,trujillo_part1,oil,01272,component_0001,0.867218017578125,0.0,,0.22077013552188873,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01272.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01272.tif
trujillo_part1_oil_01274_y0672_x1568,data/tiles/images/trujillo_part1_oil_01274_y0672_x1568.npy,data/tiles/masks/trujillo_part1_oil_01274_y0672_x1568.npy,oil,trujillo,trujillo_part1,oil,01274,component_0001,0.3994140625,0.0,,0.3608350455760956,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01274.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01274.tif
trujillo_part1_oil_01275_y0448_x0896,data/tiles/images/trujillo_part1_oil_01275_y0448_x0896.npy,data/tiles/masks/trujillo_part1_oil_01275_y0448_x0896.npy,oil,trujillo,trujillo_part1,oil,01275,component_0173,0.1249237060546875,0.0,train,0.5552985668182373,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01275.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01275.tif
trujillo_part1_oil_01275_y0672_x0448,data/tiles/images/trujillo_part1_oil_01275_y0672_x0448.npy,data/tiles/masks/trujillo_part1_oil_01275_y0672_x0448.npy,oil,trujillo,trujillo_part1,oil,01275,component_0173,0.0484161376953125,0.0,train,0.6064152121543884,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01275.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01275.tif
trujillo_part1_oil_01276_y0448_x1568,data/tiles/images/trujillo_part1_oil_01276_y0448_x1568.npy,data/tiles/masks/trujillo_part1_oil_01276_y0448_x1568.npy,oil,trujillo,trujillo_part1,oil,01276,component_0173,0.202178955078125,0.0,,0.3627067804336548,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01276.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01276.tif
trujillo_part1_oil_01276_y0672_x1344,data/tiles/images/trujillo_part1_oil_01276_y0672_x1344.npy,data/tiles/masks/trujillo_part1_oil_01276_y0672_x1344.npy,oil,trujillo,trujillo_part1,oil,01276,component_0173,0.310943603515625,0.0,train,0.34302496910095215,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01276.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01276.tif
trujillo_part1_oil_01276_y0672_x1568,data/tiles/images/trujillo_part1_oil_01276_y0672_x1568.npy,data/tiles/masks/trujillo_part1_oil_01276_y0672_x1568.npy,oil,trujillo,trujillo_part1,oil,01276,component_0173,0.0981903076171875,0.0,train,0.46940165758132935,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01276.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01276.tif
trujillo_part1_oil_01276_y0896_x1120,data/tiles/images/trujillo_part1_oil_01276_y0896_x1120.npy,data/tiles/masks/trujillo_part1_oil_01276_y0896_x1120.npy,oil,trujillo,trujillo_part1,oil,01276,component_0173,0.2014923095703125,0.0,train,0.3434457778930664,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01276.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01276.tif
trujillo_part1_oil_01276_y0896_x1344,data/tiles/images/trujillo_part1_oil_01276_y0896_x1344.npy,data/tiles/masks/trujillo_part1_oil_01276_y0896_x1344.npy,oil,trujillo,trujillo_part1,oil,01276,component_0173,0.1536102294921875,0.0,,0.42055439949035645,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01276.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01276.tif
trujillo_part1_oil_01276_y1120_x0896,data/tiles/images/trujillo_part1_oil_01276_y1120_x0896.npy,data/tiles/masks/trujillo_part1_oil_01276_y1120_x0896.npy,oil,trujillo,trujillo_part1,oil,01276,component_0173,0.1567840576171875,0.0,train,0.4347994923591614,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01276.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01276.tif
trujillo_part1_oil_01276_y1120_x1120,data/tiles/images/trujillo_part1_oil_01276_y1120_x1120.npy,data/tiles/masks/trujillo_part1_oil_01276_y1120_x1120.npy,oil,trujillo,trujillo_part1,oil,01276,component_0173,0.1702117919921875,0.0,,0.4105750322341919,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01276.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01276.tif
trujillo_part1_oil_01276_y1568_x0000,data/tiles/images/trujillo_part1_oil_01276_y1568_x0000.npy,data/tiles/masks/trujillo_part1_oil_01276_y1568_x0000.npy,oil,trujillo,trujillo_part1,oil,01276,component_0173,0.08251953125,0.0,,0.5939493775367737,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01276.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01276.tif
trujillo_part1_oil_01279_y1120_x0672,data/tiles/images/trujillo_part1_oil_01279_y1120_x0672.npy,data/tiles/masks/trujillo_part1_oil_01279_y1120_x0672.npy,oil,trujillo,trujillo_part1,oil,01279,component_0013,0.1267242431640625,0.0,,0.41564321517944336,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01279.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01279.tif
trujillo_part1_oil_01281_y0672_x1568,data/tiles/images/trujillo_part1_oil_01281_y0672_x1568.npy,data/tiles/masks/trujillo_part1_oil_01281_y0672_x1568.npy,oil,trujillo,trujillo_part1,oil,01281,component_0013,0.3695220947265625,0.0,,0.3473326861858368,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01281.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01281.tif
trujillo_part1_oil_01282_y0896_x1568,data/tiles/images/trujillo_part1_oil_01282_y0896_x1568.npy,data/tiles/masks/trujillo_part1_oil_01282_y0896_x1568.npy,oil,trujillo,trujillo_part1,oil,01282,component_0016,0.17791748046875,0.0,train,0.5814472436904907,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01282.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01282.tif
trujillo_part1_oil_01282_y1120_x0448,data/tiles/images/trujillo_part1_oil_01282_y1120_x0448.npy,data/tiles/masks/trujillo_part1_oil_01282_y1120_x0448.npy,oil,trujillo,trujillo_part1,oil,01282,component_0016,0.4401702880859375,0.03802490234375,train,0.4037419557571411,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01282.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01282.tif
trujillo_part1_oil_01285_y1120_x0896,data/tiles/images/trujillo_part1_oil_01285_y1120_x0896.npy,data/tiles/masks/trujillo_part1_oil_01285_y1120_x0896.npy,oil,trujillo,trujillo_part1,oil,01285,component_0016,0.0722503662109375,0.0,,0.670484185218811,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01285.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01285.tif
trujillo_part1_oil_01286_y0896_x0672,data/tiles/images/trujillo_part1_oil_01286_y0896_x0672.npy,data/tiles/masks/trujillo_part1_oil_01286_y0896_x0672.npy,oil,trujillo,trujillo_part1,oil,01286,component_0016,0.3421478271484375,0.0,,0.4449859857559204,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01286.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01286.tif
trujillo_part1_oil_01287_y0448_x1792,data/tiles/images/trujillo_part1_oil_01287_y0448_x1792.npy,data/tiles/masks/trujillo_part1_oil_01287_y0448_x1792.npy,oil,trujillo,trujillo_part1,oil,01287,component_0016,0.4608306884765625,0.0,,0.41318759322166443,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01287.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01287.tif
trujillo_part1_oil_01288_y0672_x0896,data/tiles/images/trujillo_part1_oil_01288_y0672_x0896.npy,data/tiles/masks/trujillo_part1_oil_01288_y0672_x0896.npy,oil,trujillo,trujillo_part1,oil,01288,component_0016,0.41912841796875,0.0,train,0.4590258300304413,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01288.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01288.tif
trujillo_part1_oil_01288_y0896_x0672,data/tiles/images/trujillo_part1_oil_01288_y0896_x0672.npy,data/tiles/masks/trujillo_part1_oil_01288_y0896_x0672.npy,oil,trujillo,trujillo_part1,oil,01288,component_0016,0.542633056640625,0.0,,0.36398041248321533,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01288.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01288.tif
trujillo_part1_oil_01288_y0896_x0896,data/tiles/images/trujillo_part1_oil_01288_y0896_x0896.npy,data/tiles/masks/trujillo_part1_oil_01288_y0896_x0896.npy,oil,trujillo,trujillo_part1,oil,01288,component_0016,0.545013427734375,0.0,train,0.36963051557540894,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01288.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01288.tif
trujillo_part1_oil_01288_y1120_x0448,data/tiles/images/trujillo_part1_oil_01288_y1120_x0448.npy,data/tiles/masks/trujillo_part1_oil_01288_y1120_x0448.npy,oil,trujillo,trujillo_part1,oil,01288,component_0016,0.31768798828125,0.0,,0.49909693002700806,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01288.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01288.tif
trujillo_part1_oil_01289_y0448_x0224,data/tiles/images/trujillo_part1_oil_01289_y0448_x0224.npy,data/tiles/masks/trujillo_part1_oil_01289_y0448_x0224.npy,oil,trujillo,trujillo_part1,oil,01289,component_0016,0.3908538818359375,0.0,train,0.43814003467559814,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01289.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01289.tif
trujillo_part1_oil_01290_y0224_x0448,data/tiles/images/trujillo_part1_oil_01290_y0224_x0448.npy,data/tiles/masks/trujillo_part1_oil_01290_y0224_x0448.npy,oil,trujillo,trujillo_part1,oil,01290,component_0016,0.39727783203125,0.0,train,0.41321220993995667,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01290.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01290.tif
trujillo_part1_oil_01298_y0672_x0896,data/tiles/images/trujillo_part1_oil_01298_y0672_x0896.npy,data/tiles/masks/trujillo_part1_oil_01298_y0672_x0896.npy,oil,trujillo,trujillo_part1,oil,01298,component_0016,0.734832763671875,0.0,train,0.20482474565505981,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01298.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01298.tif
trujillo_part1_oil_01298_y0896_x0896,data/tiles/images/trujillo_part1_oil_01298_y0896_x0896.npy,data/tiles/masks/trujillo_part1_oil_01298_y0896_x0896.npy,oil,trujillo,trujillo_part1,oil,01298,component_0016,0.4658660888671875,0.0,,0.35626256465911865,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01298.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01298.tif
trujillo_part1_oil_01301_y0448_x1568,data/tiles/images/trujillo_part1_oil_01301_y0448_x1568.npy,data/tiles/masks/trujillo_part1_oil_01301_y0448_x1568.npy,oil,trujillo,trujillo_part1,oil,01301,component_0016,0.39990234375,0.0,train,0.4131163954734802,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01301.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01301.tif
trujillo_part1_oil_01301_y0448_x1792,data/tiles/images/trujillo_part1_oil_01301_y0448_x1792.npy,data/tiles/masks/trujillo_part1_oil_01301_y0448_x1792.npy,oil,trujillo,trujillo_part1,oil,01301,component_0016,0.020721435546875,0.0,,0.6182461977005005,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01301.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01301.tif
trujillo_part1_oil_01301_y1120_x1568,data/tiles/images/trujillo_part1_oil_01301_y1120_x1568.npy,data/tiles/masks/trujillo_part1_oil_01301_y1120_x1568.npy,oil,trujillo,trujillo_part1,oil,01301,component_0016,0.3390655517578125,0.0,train,0.4296573996543884,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01301.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01301.tif
trujillo_part1_oil_01302_y0000_x0224,data/tiles/images/trujillo_part1_oil_01302_y0000_x0224.npy,data/tiles/masks/trujillo_part1_oil_01302_y0000_x0224.npy,oil,trujillo,trujillo_part1,oil,01302,component_0058,0.0496063232421875,0.0,,0.5543136596679688,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01302.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01302.tif
trujillo_part1_oil_01302_y0224_x0224,data/tiles/images/trujillo_part1_oil_01302_y0224_x0224.npy,data/tiles/masks/trujillo_part1_oil_01302_y0224_x0224.npy,oil,trujillo,trujillo_part1,oil,01302,component_0058,0.3636627197265625,0.0,train,0.4445655643939972,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01302.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01302.tif
trujillo_part1_oil_01302_y0224_x0448,data/tiles/images/trujillo_part1_oil_01302_y0224_x0448.npy,data/tiles/masks/trujillo_part1_oil_01302_y0224_x0448.npy,oil,trujillo,trujillo_part1,oil,01302,component_0058,0.2588348388671875,0.0,train,0.46375927329063416,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01302.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01302.tif
trujillo_part1_oil_01302_y0448_x0224,data/tiles/images/trujillo_part1_oil_01302_y0448_x0224.npy,data/tiles/masks/trujillo_part1_oil_01302_y0448_x0224.npy,oil,trujillo,trujillo_part1,oil,01302,component_0058,0.1932220458984375,0.0,,0.4955061972141266,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01302.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01302.tif
trujillo_part1_oil_01302_y0448_x0448,data/tiles/images/trujillo_part1_oil_01302_y0448_x0448.npy,data/tiles/masks/trujillo_part1_oil_01302_y0448_x0448.npy,oil,trujillo,trujillo_part1,oil,01302,component_0058,0.365753173828125,0.0,train,0.4201720952987671,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01302.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01302.tif
trujillo_part1_oil_01303_y1568_x1120,data/tiles/images/trujillo_part1_oil_01303_y1568_x1120.npy,data/tiles/masks/trujillo_part1_oil_01303_y1568_x1120.npy,oil,trujillo,trujillo_part1,oil,01303,component_0058,0.0668182373046875,0.0,train,0.5578714609146118,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01303.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01303.tif
trujillo_part1_oil_01303_y1568_x1344,data/tiles/images/trujillo_part1_oil_01303_y1568_x1344.npy,data/tiles/masks/trujillo_part1_oil_01303_y1568_x1344.npy,oil,trujillo,trujillo_part1,oil,01303,component_0058,0.2866973876953125,0.0,train,0.4216758608818054,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01303.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01303.tif
trujillo_part1_oil_01303_y1568_x1568,data/tiles/images/trujillo_part1_oil_01303_y1568_x1568.npy,data/tiles/masks/trujillo_part1_oil_01303_y1568_x1568.npy,oil,trujillo,trujillo_part1,oil,01303,component_0058,0.3527679443359375,0.0,train,0.4090617895126343,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01303.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01303.tif
trujillo_part1_oil_01303_y1568_x1792,data/tiles/images/trujillo_part1_oil_01303_y1568_x1792.npy,data/tiles/masks/trujillo_part1_oil_01303_y1568_x1792.npy,oil,trujillo,trujillo_part1,oil,01303,component_0058,0.1169281005859375,0.0,train,0.521060585975647,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01303.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01303.tif
trujillo_part1_oil_01303_y1792_x1344,data/tiles/images/trujillo_part1_oil_01303_y1792_x1344.npy,data/tiles/masks/trujillo_part1_oil_01303_y1792_x1344.npy,oil,trujillo,trujillo_part1,oil,01303,component_0058,0.3329620361328125,0.0,train,0.389991819858551,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01303.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01303.tif
trujillo_part1_oil_01303_y1792_x1568,data/tiles/images/trujillo_part1_oil_01303_y1792_x1568.npy,data/tiles/masks/trujillo_part1_oil_01303_y1792_x1568.npy,oil,trujillo,trujillo_part1,oil,01303,component_0058,0.232147216796875,0.0,train,0.4693811535835266,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01303.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01303.tif
trujillo_part1_oil_01303_y1792_x1792,data/tiles/images/trujillo_part1_oil_01303_y1792_x1792.npy,data/tiles/masks/trujillo_part1_oil_01303_y1792_x1792.npy,oil,trujillo,trujillo_part1,oil,01303,component_0058,0.36944580078125,0.0,train,0.4066537618637085,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01303.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01303.tif
trujillo_part1_oil_01305_y0224_x0448,data/tiles/images/trujillo_part1_oil_01305_y0224_x0448.npy,data/tiles/masks/trujillo_part1_oil_01305_y0224_x0448.npy,oil,trujillo,trujillo_part1,oil,01305,component_0058,0.460662841796875,0.0,,0.5868937969207764,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01305.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01305.tif
trujillo_part1_oil_01305_y0224_x1120,data/tiles/images/trujillo_part1_oil_01305_y0224_x1120.npy,data/tiles/masks/trujillo_part1_oil_01305_y0224_x1120.npy,oil,trujillo,trujillo_part1,oil,01305,component_0058,0.0407562255859375,0.0,,0.7598713636398315,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01305.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01305.tif
trujillo_part1_oil_01305_y0448_x1120,data/tiles/images/trujillo_part1_oil_01305_y0448_x1120.npy,data/tiles/masks/trujillo_part1_oil_01305_y0448_x1120.npy,oil,trujillo,trujillo_part1,oil,01305,component_0058,0.5054473876953125,0.0,,0.5517587661743164,,,raw_downloads/trujillo/01_Train_Val_Oil_Spill_images/Oil/01305.tif,raw_downloads/trujillo/01_Train_Val_Oil_Spill_mask/Mask_oil/01305.tif
